time,type,thing,fisher,weight,worth,total
1717522216070,uncommon,Triggerfish,surfeus,21,93,112
1717522237697,common,Black Redeye,t0x1nXz,33,24,67
1717522260021,uncommon,Electric Catfish,athne1,23,59,193
1717522397321,junk,Coffee Cup,varmintkoss,0.17,2,422
1717522503949,common,Salmon,andrearghos,3.23,24,516
1717522527057,rare,Jellyfish Plushie,thanossoul,0.54,97,218
1717522548750,common,Barracuda,Chimepa1,8.2,27,275
1717522570703,uncommon,Golden Redeye Rudd,JohnnyQuizz,0.83,41,919
1717522647863,rare,Piranha,sione89,0.9,72,315
1717522669715,uncommon,Red Eye Fish,sstop1231,2.56,36,80
1717523075191,common,Black Redeye,Aspio9,44,33,164
1717523096608,common,Trout,surfeus,0.89,13,125
1717523117961,common,Pike,fscktfs,1,10,221
1717523139286,common,Mussel,staggerrilla,0.08,8,417
1717523160892,common,Black Spotted Grunt,bleepbloopinbot,5.5,22,269
1717523184415,epic,Loggerhead Turtle,athne1,114,119,312
1717523208739,epic,Foureye Butterflyfish,andrearghos,0.21,158,674
1717523231281,rare,Rainbow Cichlid,JohnnyQuizz,0.54,70,989
1717523253432,junk,Scooter,Chimepa1,14.8,49,324
1717523354239,uncommon,Peacock Bass,thanossoul,7.8,49,267
1717523850525,junk,Nugget,andrearghos,0.18,2,676
1717523871754,uncommon,Fish Fillet Burger,JohnnyQuizz,0.87,4,993
1717523892966,junk,CB Longneck,Chimepa1,0.19,2,326
1717523970091,epic,Sponge,stecherdesgrauens,0.09,2,723
1717524110942,common,Blue Discus,kolyaoleksyuk,0.19,19,19
1717524132557,common,Hermit Crab,t0x1nXz,1.13,23,90
1717524336733,rare,Emperor Angelfish,staggerrilla,1.35,63,480
1717524359189,uncommon,Electric Catfish,bleepbloopinbot,25,64,333
1717524380913,uncommon,Red Eye Fish,surfeus,2.07,29,154
1717524402478,common,Black Spotted Grunt,puninupp,5.1,20,481
1717524424218,common,Perch,alfiMS,3.03,30,1027
1717524474867,common,Mussel,andrearghos,0.08,8,684
1717524527235,junk,Soda Can,Chimepa1,0.08,1,327
1717524581600,common,Barracuda,varmintkoss,9.6,32,454
1717524623649,rare,Sunfish,thanossoul,751,83,350
1717524645460,uncommon,Frontosa Cichlid,JohnnyQuizz,0.49,35,1028
1717524806884,common,Mackerel,zoskyb,1.91,19,48
1717525105939,uncommon,Oyster,andrearghos,0.53,63,747
1717525194056,uncommon,Lobster,Chimepa1,1.09,76,403
1717525390640,uncommon,Sea Urchin,stecherdesgrauens,0.17,26,749
1717525412563,uncommon,Red Eye Fish,sione89,2.8,39,354
1717525535424,common,Hermit Crab,staggerrilla,1.09,22,502
1717525556794,junk,Tire,bleepbloopinbot,31,10,343
1717525621465,uncommon,Oyster,thanossoul,0.56,67,417
1717525724890,common,Mussel,andrearghos,0.1,10,757
1717525746423,common,Black Spotted Grunt,JohnnyQuizz,4.85,19,1047
1717525864139,rare,Jellyfish Plushie,athne1,0.51,92,404
1717525896037,legendary,Manta Ray,Chimepa1,1,538,941
1717525973542,common,Salmon,sstop1231,3.54,27,107
1717526057824,epic,Yellow Mandarin Fish,puninupp,0.17,152,633
1717526089536,rare,Sunfish,t0x1nXz,873,97,187
1717526230227,junk,CB Longneck,sione89,0.23,2,356
1717526251660,common,Carp,alesas2,7.2,13,13
1717526474219,uncommon,Triggerfish,andrearghos,22,97,854
1717526525197,uncommon,Lobster,Chimepa1,0.97,68,1009
1717526673885,common,Black Redeye,JohnnyQuizz,34,26,1073
1717526736287,uncommon,Scrapermouth Mbuna,staggerrilla,0.17,34,536
1717526757548,junk,Henry's Shoe,bleepbloopinbot,1.94,5,348
1717526778804,uncommon,Fish Fillet Burger,athne1,1.01,5,409
1717526808009,junk,Can,zoskyb,0.48,5,53
1717526829963,uncommon,Scrapermouth Mbuna,fscktfs,0.21,41,262
1717527190688,common,Black Spotted Grunt,Chimepa1,4.27,17,1026
1717527351583,common,Mackerel,sione89,2.22,22,378
1717527442469,junk,Strange Vase,sasha5889,0.56,11,196
1717527591670,uncommon,Frontosa Cichlid,JohnnyQuizz,0.42,30,1103
1717527613391,common,Salmon,alfiMS,3.8,29,1056
1717527657065,rare,Emperor Angelfish,athne1,1.51,71,480
1717527855021,uncommon,Scrapermouth Mbuna,Chimepa1,0.2,41,1067
1717527937252,rare,Sunfish,staggerrilla,904,100,636
1717527959883,rare,Mahi Mahi,bleepbloopinbot,14.1,75,423
1717527981106,junk,Nugget,fscktfs,0.19,2,264
1717528069671,junk,Bike,stecherdesgrauens,9.8,29,778
1717528238276,common,Salmon,BeepsBPS,3.73,28,119
1717528512473,common,Mussel,Chimepa1,0.09,9,1076
1717528543667,epic,Shrimp Toy,DukeMozzarelli,1.04,104,104
1717528565899,uncommon,Watch,athne1,0.21,53,533
1717528778565,uncommon,Lobster,kolyaoleksyuk,0.95,67,86
1717528801358,rare,Olive Ridley Turtle,puninupp,41,82,715
1717528877514,common,Trout,thanossoul,1.05,16,433
1717528970061,common,Mackerel,fscktfs,1.74,17,281
1717529107580,junk,Broken Sword,JohnnyQuizz,0.94,94,1197
1717529144687,legendary,Manta Ray,staggerrilla,1,441,1077
1717529168034,rare,Sunfish,bleepbloopinbot,988,110,533
1717529190675,rare,Oreochromis,Chimepa1,2.21,74,1150
1717529212035,common,Pike,surfeus,1.11,11,165
1717529625681,common,Salmon,andrearghos,3.2,24,878
1717529647354,common,Barracuda,thanossoul,7.7,26,459
1717529796810,rare,Arapaima,gROM133114454,82,82,82
1717529818271,common,Blue Discus,t0x1nXz,0.16,16,203
1717529839818,common,Blue Discus,JohnnyQuizz,0.2,20,1217
1717529861875,uncommon,Murex Shellfish,Chimepa1,0.56,45,1195
1717529919404,uncommon,Rabbitfish,gROM133114454,1.92,34,116
1717530095531,epic,Old PC,zoskyb,18.9,189,242
1717530134554,junk,Bike,gROM133114454,9.9,30,146
1717530209770,uncommon,Frontosa Cichlid,gROM133114454,0.52,36,182
1717530272535,junk,Nugget,gROM133114454,0.21,2,184
1717530295339,rare,Clownfish,andrearghos,0.18,82,960
1717530316675,common,Pike,thanossoul,0.9,9,468
1717530343383,legendary,Joel the Sturgeon,gROM133114454,278,278,462
1717530366371,rare,Clownfish,staggerrilla,0.2,92,1169
1717530389532,rare,Jellyfish Plushie,bleepbloopinbot,0.56,100,633
1717530410855,common,Mussel,gROM133114454,0.09,9,471
1717530449143,common,Perch,JohnnyQuizz,3.36,34,1251
1717530511257,junk,Strange Vase,Chimepa1,0.44,9,1204
1717530532567,junk,Traffic Cone,puninupp,1.05,8,723
1717530957599,junk,Trolley,crayzeyez,17.6,9,9
1717530979161,common,Blue Discus,andrearghos,0.21,21,981
1717531129163,common,Black Spotted Grunt,JohnnyQuizz,4.41,18,1269
1717531170297,junk,Branch,Chimepa1,0.42,2,1206
1717531528131,junk,Traffic Cone,thanossoul,1.11,9,477
1717531549539,common,Carp,staggerrilla,6.8,13,1182
1717531571863,rare,Red-knobbed Starfish,bleepbloopinbot,0.08,58,691
1717531595552,uncommon,Sea Urchin,andrearghos,0.18,27,1008
1717531842857,common,Mussel,Chimepa1,0.09,9,1215
1717531864048,junk,Coffee Cup,JohnnyQuizz,0.22,2,1271
1717532234398,junk,Vape,andrearghos,0.2,10,1018
1717532459715,common,Blue Discus,thanossoul,0.19,19,496
1717532481256,common,Mackerel,JohnnyQuizz,1.99,20,1291
1717532510442,epic,Leatherback Turtle,Chimepa1,406,142,1357
1717532710034,junk,Trolley,sstop1231,18,9,116
1717532737281,rare,Parrot Fish,staggerrilla,2.14,75,1257
1717532762838,legendary,Singing Fish,bleepbloopinbot,5.5,221,912
1717532898565,common,Hermit Crab,fscktfs,1,20,301
1717533554351,uncommon,Koi,andrearghos,14.7,58,1076
1717533582726,uncommon,Peacock Bass,zoskyb,8.2,51,293
1717533604984,rare,Green Sea Turtle,JohnnyQuizz,128,56,1347
1717533627731,rare,Clownfish,thanossoul,0.18,80,576
1717533847088,common,Blue Discus,Chimepa1,0.19,19,1376
1717533936423,junk,CB Longneck,staggerrilla,0.22,2,1259
1717533959460,rare,Tuna,bleepbloopinbot,199,95,1007
1717533995624,epic,Orange Discus,fscktfs,0.3,109,410
1717534211523,epic,Moorish Idol,JohnnyQuizz,1.87,169,1516
1717534269130,common,Blue Discus,thanossoul,0.21,21,597
1717534343916,common,Carp,kyharr2022,9,17,17
1717534451064,epic,Swordfish,teegreeen,215,172,172
1717534472272,junk,Thong,Chimepa1,0.21,2,1378
1717534760558,common,Mackerel,andrearghos,2.04,20,1096
1717534921577,common,Perch,thanossoul,2.79,28,625
1717534953840,legendary,Golden Crown,JohnnyQuizz,0.89,444,1960
1717535041902,uncommon,Murex Shellfish,fscktfs,0.48,39,449
1717535099374,common,Atlantic Cod,Chimepa1,34,25,1403
1717535153922,legendary,Diamond,staggerrilla,0.09,853,2112
1717535183260,legendary,Golden Crown,bleepbloopinbot,0.82,410,1417
1717535426448,junk,Some Keys,mva255,0.21,11,11
1717535452016,rare,Rainbow Cichlid,yasosus_bibus,0.43,55,55
1717535505322,epic,Orange Discus,andrearghos,0.32,116,116
1717535726165,junk,Scooter,Chimepa1,14.8,49,49
1717535913446,rare,Piranha,zoskyb,0.89,71,71
1717536056362,rare,Tuna,fscktfs,203,97,97
1717536086487,epic,Foureye Butterflyfish,JohnnyQuizz,0.22,167,167
1717536336760,common,Mussel,staggerrilla,0.08,8,8
1717536361626,epic,Moorish Idol,bleepbloopinbot,2.07,186,186
1717536383005,common,Mussel,Chimepa1,0.11,11,60
1717536455771,uncommon,Fish Fillet Burger,teegreeen,0.85,4,4
1717536486155,junk,Trolley,lightb0011,19,9,9
1717536638089,junk,Thong,zoskyb,0.16,2,73
1717536691024,junk,Skateboard,JohnnyQuizz,2.8,47,214
1717536997657,junk,Branch,fscktfs,0.53,2,99
1717537296921,epic,Shrimp Toy,thanossoul,0.81,81,81
1717537335320,rare,Marlin,kyharr2022,255,85,85
1717537550578,legendary,Zero,staggerrilla,9.6,720,728
1717537572888,rare,Red-knobbed Starfish,bleepbloopinbot,0.08,57,243
1717537597324,rare,Olive Ridley Turtle,Chimepa1,33,65,125
1717537620049,rare,Red Discus,teegreeen,0.35,79,83
1717537644495,epic,Foureye Butterflyfish,JohnnyQuizz,0.22,164,378
1717537720932,epic,Leatherback Turtle,andrearghos,402,141,257
1717538220707,common,Hermit Crab,Chimepa1,0.97,19,144
1717538331647,uncommon,Murex Shellfish,thanossoul,0.52,41,122
1717538504491,uncommon,Electric Catfish,athne1,18.6,49,49
1717538737372,common,Barracuda,staggerrilla,8.3,28,756
1717538760633,epic,Shrimp Toy,bleepbloopinbot,1.06,106,349
1717538783871,rare,Sunfish,JohnnyQuizz,945,105,483
1717538806142,uncommon,Peacock Bass,kolyaoleksyuk,8.9,56,56
1717538844477,junk,Nugget,Chimepa1,0.18,2,146
1717538909852,junk,Bike,madagascaradam,10.8,32,32
1717539187455,junk,Soda Can,alfiMS,0.09,1,1
1717539314780,uncommon,Starfish,t0x1nXz,0.09,28,28
1717539466890,uncommon,Koi,Chimepa1,13.2,52,198
1717539537340,junk,Thong,thanossoul,0.16,2,124
1717539794024,common,Salmon,madagascaradam,4.37,33,65
1717539938368,epic,Orange Discus,staggerrilla,0.25,93,849
1717539960523,junk,Scooter,bleepbloopinbot,14.7,49,398
1717540095514,common,Perch,Chimepa1,3.38,34,232
1717540116779,uncommon,Fish Fillet Burger,JohnnyQuizz,1.03,5,488
1717540197194,junk,Thong,athne1,0.17,2,51
1717540413464,epic,Pineapple,kyharr2022,1.03,5,90
1717540446756,junk,Can,zoskyb,0.4,4,77
1717541080780,junk,Thong,mva255,0.16,2,13
1717541112399,junk,Vape,madagascaradam,0.18,9,74
1717541137876,uncommon,Rabbitfish,staggerrilla,2.13,37,886
1717541159313,common,Trout,bleepbloopinbot,1.02,15,413
1717541370886,common,Salmon,lightb0011,4.5,34,43
1717541621104,junk,Branch,thanossoul,0.49,2,126
1717541669196,uncommon,Frontosa Cichlid,JohnnyQuizz,0.54,37,525
1717541715113,rare,Olive Ridley Turtle,madagascaradam,37,74,148
1717542337629,junk,Scooter,staggerrilla,13.7,46,932
1717542359949,uncommon,Electric Catfish,bleepbloopinbot,23,59,472
1717542381317,junk,Some Keys,JohnnyQuizz,0.21,11,536
1717542402622,junk,Traffic Cone,madagascaradam,1.03,8,156
1717542829226,uncommon,Golden Redeye Rudd,thanossoul,0.76,38,164
1717543103387,uncommon,Red Eye Fish,mva255,2.6,36,49
1717543242671,rare,Mahi Mahi,JohnnyQuizz,12.3,66,602
1717543539303,epic,Lion Fish,staggerrilla,1.04,125,1057
1717543560931,common,Black Redeye,bleepbloopinbot,33,24,496
1717543599679,junk,Thong,thanossoul,0.17,2,166
1717543839167,uncommon,Lobster,athne1,0.93,65,116
1717544417171,common,Mackerel,thanossoul,2.17,22,188
1717544737935,rare,Parrot Fish,athne1,1.95,68,184
1717544759615,common,Perch,staggerrilla,2.63,26,1083
1717544781222,common,Mackerel,bleepbloopinbot,2.21,22,518
1717544802821,common,Blue Discus,DukeMozzarelli,0.22,22,22
1717545480579,junk,Some Keys,thanossoul,0.17,9,197
1717545707593,common,Trout,athne1,0.83,12,196
1717545885341,uncommon,Streaked Spinefoot,zoskyb,0.22,44,121
1717545945480,legendary,Manta Ray,staggerrilla,1,421,1504
1717545969317,epic,Foureye Butterflyfish,bleepbloopinbot,0.18,134,652
1717546152345,rare,Red-knobbed Starfish,thanossoul,0.11,79,276
1717546687432,junk,Tire,nightladyd,30,10,10
1717546718032,rare,Marlin,BeepsBPS,286,95,95
1717546807935,uncommon,Scrapermouth Mbuna,thanossoul,0.16,32,308
1717547138965,rare,Wahoo,staggerrilla,14.1,91,1595
1717547161435,uncommon,Oyster,bleepbloopinbot,0.55,66,718
1717547723509,legendary,Zero,surfeus,9.3,696,696
1717548338858,rare,Yellowtang,staggerrilla,0.56,72,1667
1717548361476,rare,Mahi Mahi,bleepbloopinbot,13.5,72,790
1717548382790,junk,Traffic Cone,surfeus,0.86,7,703
1717548453078,uncommon,Watch,thanossoul,0.22,54,362
1717548537746,epic,Loggerhead Turtle,teegreeen,129,134,217
1717548898368,common,Mussel,JohnnyQuizz,0.08,8,610
1717549433266,common,Atlantic Cod,thanossoul,34,25,387
1717549455920,rare,Parrot Fish,surfeus,2.13,75,778
1717549539072,uncommon,Watch,staggerrilla,0.22,55,1722
1717549560413,junk,Traffic Cone,bleepbloopinbot,1.08,9,799
1717549584397,epic,Powderblue Tang,JohnnyQuizz,0.71,142,752
1717549841433,rare,Tuna,alfiMS,228,109,110
1717549897332,common,Black Spotted Grunt,zoskyb,4.15,17,138
1717550039195,legendary,Joel the Sturgeon,stecherdesgrauens,283,283,283
1717550066720,epic,Moorish Idol,surfeus,2.17,195,973
1717550102584,junk,Vape,thanossoul,0.21,11,398
1717550243361,junk,Bike,teegreeen,9.4,28,245
1717550268415,junk,Trolley,JohnnyQuizz,22,11,763
1717550412941,common,Mussel,madagascaradam,0.1,10,166
1717550743180,legendary,Tiger Shark,staggerrilla,423,254,1976
1717550765948,epic,Shrimp Toy,bleepbloopinbot,0.81,81,880
1717550789315,common,Mussel,thanossoul,0.11,11,409
1717550811323,uncommon,Murex Shellfish,surfeus,0.54,43,1016
1717550975682,rare,Nimbochromis,zoskyb,2.73,59,197
1717550998814,rare,Clownfish,JohnnyQuizz,0.22,99,862
1717551442902,rare,Rubber Ducky,thanossoul,0.11,105,514
1717551559380,junk,Trolley,surfeus,21,11,1027
1717551816374,legendary,Great White Shark,sione89,1,431,431
1717551938434,junk,Tire,staggerrilla,29,10,1986
1717551959629,junk,CB Longneck,bleepbloopinbot,0.19,2,882
1717552084428,rare,Sunfish,thanossoul,976,108,622
1717552208208,junk,Mug,surfeus,0.45,9,1036
1717552352346,epic,Lion Fish,zoskyb,0.93,112,309
1717552436839,junk,CB Longneck,JohnnyQuizz,0.22,2,864
1717553138076,common,Pike,staggerrilla,0.93,9,1995
1717553177288,legendary,Diamond,bleepbloopinbot,0.09,902,1784
1717553251246,junk,Vape,JohnnyQuizz,0.18,9,873
1717553548544,uncommon,Koi,ymoxel,15.5,61,61
1717553864428,uncommon,Scrapermouth Mbuna,JohnnyQuizz,0.18,37,910
1717553885623,junk,CB Longneck,surfeus,0.22,2,1038
1717553909745,epic,Leatherback Turtle,madagascaradam,424,148,314
1717553951891,common,Hermit Crab,lightb0011,1.11,22,65
1717554339149,uncommon,Starfish,staggerrilla,0.1,30,2025
1717554368671,legendary,Golden Crown,bleepbloopinbot,0.84,418,2202
1717554391526,rare,Sailfish,crayzeyez,66,85,85
1717554476253,junk,Mug,JohnnyQuizz,0.45,9,919
1717554993026,rare,Green Sea Turtle,crayzeyez,179,78,163
1717555024454,common,Black Redeye,teegreeen,36,27,272
1717555088201,junk,Traffic Cone,JohnnyQuizz,0.82,7,926
1717555177160,junk,CB Longneck,lightb0011,0.17,2,67
1717555364937,uncommon,Rabbitfish,madagascaradam,2.21,39,353
1717555472655,junk,Henry's Shoe,ymoxel,1.82,5,66
1717555538826,common,Mussel,staggerrilla,0.11,11,2036
1717555560255,common,Trout,bleepbloopinbot,0.95,14,2216
1717555739299,rare,Mahi Mahi,JohnnyQuizz,12.8,68,994
1717555802553,uncommon,Koi,crayzeyez,14.9,59,222
1717555825708,epic,Orange Discus,lightb0011,0.27,101,168
1717555971973,rare,Orangespined Unicornfish,madagascaradam,0.89,67,420
1717556194340,junk,Coffee Cup,zoskyb,0.2,2,311
1717556343094,rare,Rainbow Cichlid,JohnnyQuizz,0.45,58,1052
1717556704361,common,Carp,madagascaradam,8.9,17,437
1717556738947,common,Pike,staggerrilla,0.88,9,2045
1717556760120,junk,Soda Can,bleepbloopinbot,0.09,1,2217
1717556825907,common,Mussel,crayzeyez,0.11,11,233
1717556995600,junk,Coffee Cup,zoskyb,0.22,2,313
1717557025131,common,Black Redeye,JohnnyQuizz,43,32,1084
1717557046908,common,Salmon,teegreeen,4,30,302
1717557267451,junk,Trolley,necroso7,16.2,8,8
1717557647150,rare,Green Sea Turtle,JohnnyQuizz,156,68,1152
1717557671697,epic,Eagle Ray,crayzeyez,177,169,402
1717557807613,common,Carp,zoskyb,8.2,15,328
1717557900106,uncommon,Triggerfish,necroso7,22,98,106
1717557941856,epic,Old PC,staggerrilla,16.9,169,2214
1717557963967,uncommon,Watch,bleepbloopinbot,0.19,48,2265
1717558278750,common,Black Spotted Grunt,madagascaradam,5.5,22,459
1717558304201,epic,Orange Discus,JohnnyQuizz,0.31,114,1266
1717558690534,junk,Tire,crayzeyez,28,9,411
1717558742103,uncommon,Electric Catfish,zoskyb,23,60,388
1717558788538,common,Pike,necroso7,0.93,9,115
1717559139409,common,Black Spotted Grunt,staggerrilla,4.98,20,20
1717559160743,junk,Trolley,bleepbloopinbot,17.3,9,9
1717559664058,common,Perch,necroso7,2.97,30,30
1717559685728,common,Barracuda,teegreeen,7.9,26,26
1717559709786,epic,Foureye Butterflyfish,madagascaradam,0.19,145,145
1717559858141,common,Salmon,meneldur,3.48,26,26
1717559993645,rare,Sunfish,staggerrilla,944,105,125
1717560341276,rare,Sailfish,bleepbloopinbot,62,80,89
1717560448148,rare,Emperor Angelfish,necroso7,1.24,58,88
1717560509445,rare,Green Sea Turtle,legolindsay,180,79,79
1717560603185,uncommon,Triggerfish,madagascaradam,16.2,73,218
1717560836750,uncommon,Golden Redeye Rudd,teegreeen,0.72,36,62
1717560898358,junk,Vape,zoskyb,0.19,9,9
1717561126556,junk,Tire,alfiMS,25,8,8
1717561187785,junk,Bike,necroso7,10.5,32,120
1717561539496,uncommon,Murex Shellfish,staggerrilla,0.46,37,162
1717561563983,epic,Moorish Idol,bleepbloopinbot,1.86,167,256
1717561586112,uncommon,Oyster,madagascaradam,0.41,49,267
1717561784065,uncommon,Murex Shellfish,stecherdesgrauens,0.51,41,41
1717561806478,rare,Parrot Fish,necroso7,1.8,63,183
1717561912178,junk,Skateboard,meneldur,2.94,49,75
1717562134060,common,Pike,crayzeyez,0.96,10,10
1717562170447,rare,Sunfish,teegreeen,758,84,146
1717562428478,rare,Clownfish,necroso7,0.16,73,256
1717562451368,uncommon,Triggerfish,alfiMS,19.3,87,95
1717562681208,epic,Pineapple,madagascaradam,0.85,4,271
1717562703561,uncommon,Koi,meneldur,15.2,60,135
1717562745685,legendary,Great White Shark,staggerrilla,843,337,499
1717562768235,uncommon,Lobster,bleepbloopinbot,1,70,326
1717562956182,junk,Thong,stecherdesgrauens,0.19,2,43
1717563180744,junk,Some Keys,necroso7,0.2,10,266
1717563236868,rare,Jellyfish Plushie,surfeus,0.5,90,90
1717563434093,uncommon,Fish Fillet Burger,alfiMS,1.09,5,100
1717563456619,rare,Orange-Spotted Spinefoot,madagascaradam,0.1,69,340
1717563849272,uncommon,Rabbitfish,necroso7,2.22,39,305
1717563870589,junk,Traffic Cone,lightb0011,1.04,8,8
1717563891920,common,Mussel,stecherdesgrauens,0.09,9,52
1717563940351,uncommon,Red Eye Fish,staggerrilla,2.6,36,535
1717563962110,junk,Bike,bleepbloopinbot,10.3,31,357
1717564355903,uncommon,Lobster,alfiMS,0.91,64,164
1717564468077,epic,Orange Mandarin Fish,necroso7,0.18,162,467
1717564489571,common,Mackerel,madagascaradam,1.68,17,357
1717564510767,junk,CB Longneck,meneldur,0.18,2,137
1717564748177,uncommon,Oyster,sstop1231,0.42,50,50
1717564865471,uncommon,Golden Redeye Rudd,CHUCKY_XS,0.76,38,38
1717565139222,junk,Soda Can,staggerrilla,0.11,1,536
1717565169275,legendary,Great White Shark,bleepbloopinbot,1,446,803
1717565253104,common,Salmon,TotalBlank,4,30,30
1717565312811,rare,Jellyfish Plushie,alfiMS,0.56,101,265
1717565471815,uncommon,Red Eye Fish,meneldur,2.46,34,171
1717565511683,legendary,Singing Fish,necroso7,5.3,212,679
1717565532909,junk,Can,teegreeen,0.41,4,150
1717565554456,common,Black Spotted Grunt,surfeus,4.47,18,108
1717565577525,uncommon,Triggerfish,CHUCKY_XS,22,97,135
1717566216884,rare,Big Mamma Pickle,sstop1231,0.53,106,156
1717566241118,common,Black Redeye,madagascaradam,42,32,389
1717566262308,junk,Thong,meneldur,0.19,2,173
1717566332614,rare,Olive Ridley Turtle,staggerrilla,35,70,606
1717566354459,uncommon,Frontosa Cichlid,bleepbloopinbot,0.48,34,837
1717566453770,common,Mussel,necroso7,0.1,10,689
1717566476078,rare,Red-knobbed Starfish,TotalBlank,0.08,58,88
1717566881438,junk,Vape,teegreeen,0.22,11,161
1717566971313,junk,Weird Drawing of a Fish?,meneldur,0.47,9,182
1717567016169,rare,Mahi Mahi,madagascaradam,12.1,64,453
1717567111213,junk,Traffic Cone,mva255,0.97,8,8
1717567343906,common,Black Redeye,necroso7,36,27,716
1717567524123,uncommon,Starfish,teegreeen,0.11,32,193
1717567546290,uncommon,Peacock Bass,staggerrilla,8.1,51,657
1717567567875,common,Black Spotted Grunt,bleepbloopinbot,5.2,21,858
1717567622541,common,Mussel,madagascaradam,0.09,9,462
1717567691391,junk,Tire,meneldur,25,8,190
1717568448102,rare,Oreochromis,teegreeen,2.08,69,262
1717568529675,common,Carp,necroso7,8.9,17,733
1717568740382,junk,Mug,staggerrilla,0.43,9,666
1717568761855,common,Hermit Crab,bleepbloopinbot,0.82,16,874
1717568832717,rare,Green Sea Turtle,meneldur,179,78,268
1717569004706,junk,Trolley,madagascaradam,20,10,472
1717569204120,common,Atlantic Cod,teegreeen,41,31,293
